35	-2000	-300	2000	-50.89320546121707	-30.25318324639015	-5.654800606801892	30
22	-2000	-300	2000	0.10202685486055328	0.005234194418201993	-0.027728879980736098	-8.03856e-9
22	-2000	-300	2000	0.02711429830516945	0.1064320070174435	0.021290991193158415	-8.33e-9
211	-2000	-300	2000	1.8182656315782193	0.6243591954934307	-0.10333177488317968	0.13957
-211	-2000	-300	2000	1.725607436420929	0.45683401252664035	0.05475027059541801	0.13957
-321	-2000	-300	2000	5.45941958585066	1.9107405084118807	-0.18684372703155794	0.49368
211	-2000	-300	2000	5.311140700200232	2.285040558849946	-0.06688849279469955	0.13957
22	-2000	-300	2000	0.5978352119056409	0.22721363512963555	-0.077983515650198	-1.58051e-8
22	-2000	-300	2000	0.7702369952988335	0.31563878151091773	0.0510671984652442	-2.35608e-8
-14	-2000	-300	2000	-0.02074559144877233	0.06493577056540797	-0.1831191982717196	-1.46665e-8
13	-2000	-300	2000	1.645745494613992	-0.07846536271976752	-1.1720167375370563	0.10566
211	-2000	-300	2000	0.8321246077197939	0.7217009716028118	-0.2710912211248976	0.13957
-211	-2000	-300	2000	-0.041076871432078076	0.029364162087742094	-0.08822058878616346	0.13957
22	-2000	-300	2000	1.7112874181160342	1.678438431157755	0.3959995508475453	2.10734e-8
22	-2000	-300	2000	0.9602401309731579	1.4850161984000136	0.028579542809963304	2.10734e-8
130	-2000	-300	2000	3.39180314164275	1.1396819683237553	-0.20004423823013456	0.49765
211	-2000	-300	2000	2.048818002368897	1.1527033655507222	0.3920225326064396	0.13957
-321	-2000	-300	2000	1.5835607632407795	1.2090567047676275	-0.04035710105706514	0.49368
211	-2000	-300	2000	2.7932333525313098	1.8425601431395453	0.4372392754274134	0.13957
22	-2000	-300	2000	2.154697181883161	1.4715513780726222	0.638488107407913	-4.21468e-8
22	-2000	-300	2000	2.7715080392644804	2.2710629391615575	0.308967968500355	0
22	-2000	-300	2000	-0.005378099016584578	0.5920420255908909	0.33545956084018935	7.45058e-9
22	-2000	-300	2000	0.06940790081093384	0.15593428025860923	0.09685023288371122	-3.2262e-9
22	-2000	-300	2000	-0.02825035746845707	0.021916316075665316	0.015590159601040841	-1.86265e-9
22	-2000	-300	2000	-0.10049381071494132	0.43076227282965707	0.7002330598263965	-2.10734e-8
321	-2000	-300	2000	-0.19299772621386746	0.055239713367499284	0.38752928393781244	0.49368
-211	-2000	-300	2000	0.40293407037731443	0.12083882836525715	0.6456185839971476	0.13957
22	-2000	-300	2000	0.0819448558977923	-0.025664422826186053	0.19269447825739283	-6.45239e-9
22	-2000	-300	2000	-0.14976861449243967	-0.04314629985270274	0.33433016566118556	-6.45239e-9
22	-2000	-300	2000	0.027897992339475944	0.007742172194821571	0.07663409317302762	-1.86265e-9
-211	-2000	-300	2000	-0.2444607358200118	0.2873245187493845	-0.06263138922914754	0.13957
321	-2000	-300	2000	2.5605332600963755	-0.44440158484015113	1.8685712210755574	0.49368
22	-2000	-300	2000	-0.00426413324558809	0.007268577798003134	0.08151782869153931	2.9451e-9
-211	-2000	-300	2000	11.964221885217794	8.59525708309189	1.095404631236537	0.13957
211	-2000	-300	2000	0.8689813759210641	1.572988332096749	-0.023830341412248615	0.13957
