35	-1000	100	8000	-54.73442739589173	-31.976428636547265	-23.046074693007036	30
22	-1000	100	8000	3.8381004050226855	1.158363615986745	0.28616254161371124	-5.96046e-8
22	-1000	100	8000	1.339400996158383	0.3222949387765215	0.10841467173298291	-2.58096e-8
22	-1000	100	8000	0.12813699805889756	0.004776393538094794	0.024654794620587304	-3.2262e-9
22	-1000	100	8000	1.2528950327538722	0.455769988460961	0.12007059662952502	-1.49012e-8
22	-1000	100	8000	0.22488409754525385	0.014450982006371899	-0.0070482296868278616	-2.63418e-9
22	-1000	100	8000	1.1869547305582293	0.31782631159178515	0.16349305582012913	-1.49012e-8
211	-1000	100	8000	1.6590713658414373	0.5630015062694115	0.0015106817677328355	0.13957
-211	-1000	100	8000	0.9817084802131524	0.2629244418940979	0.01824942473778418	0.13957
22	-1000	100	8000	0.20722668241962822	-0.008883261425360557	0.014486521124592686	-4.56253e-9
22	-1000	100	8000	0.44863514481987793	0.18126436378604485	0.011551598144312697	0
211	-1000	100	8000	7.917252502413297	3.3483027651834965	0.16731227628293777	0.13957
22	-1000	100	8000	2.800408736938804	0.9036497333093353	0.14867681886152218	-6.664e-8
22	-1000	100	8000	0.08667962128425374	0.06342470548533108	0.07381044556251755	4.65661e-9
22	-1000	100	8000	0.7178066087923559	0.22528431637016358	0.22807815447264163	2.23517e-8
211	-1000	100	8000	1.2549531175898736	0.3338963629092484	0.8010449608002247	0.13957
-211	-1000	100	8000	0.762734275367025	0.2524052733489768	0.3159999128417092	0.13957
13	-1000	100	8000	2.1015970487422155	1.2169350026089534	-0.014784070588216736	0.10566
-14	-1000	100	8000	1.3900877988135503	0.7232033043090267	-0.013500590624325737	2.10734e-8
22	-1000	100	8000	0.9638684466584085	0.43440355071687736	0.7682565272035615	1.05367e-8
22	-1000	100	8000	1.1330212057603448	0.6694817002114021	1.0069019667397745	-1.82501e-8
-321	-1000	100	8000	11.731015853476933	7.360887156219321	6.9298544918258145	0.49368
211	-1000	100	8000	4.486779133485765	2.6094930911661236	3.2998278388232647	0.13957
211	-1000	100	8000	1.687629668008704	1.0197271788630429	1.143762502087236	0.13957
22	-1000	100	8000	1.067364511069176	0.9049359024007172	0.7315325931093293	3.94248e-8
22	-1000	100	8000	2.0739659089170055	1.8142245933253276	1.6520776411196942	-2.10734e-8
22	-1000	100	8000	-0.004217114789005549	-0.01634161907339748	-0.010829676004679111	1.64636e-9
22	-1000	100	8000	0.2205317435238695	0.06529766223259591	0.1491751091799838	5.26836e-9
211	-1000	100	8000	1.5448857433644856	1.0924618224398472	0.6850238044597945	0.13957
-211	-1000	100	8000	1.7538399133714107	0.9103536605447962	0.9541056242691659	0.13957
22	-1000	100	8000	0.003540369860091111	0.02629418668835189	0.07023847088776819	2.55053e-9
22	-1000	100	8000	-0.04214768088341783	-0.12877439967784748	0.10179579813101115	3.72529e-9
22	-1000	100	8000	0.017178823397836288	0.03650288222032981	0.005629407969287926	-9.31323e-10
22	-1000	100	8000	0.37545416707411167	0.8960627035920026	0.871994538818952	1.82501e-8
211	-1000	100	8000	0.3017083962446968	0.2830293541541502	0.4449018956818995	0.13957
-211	-1000	100	8000	0.17983858066333427	0.37411693076952796	0.05913821737417914	0.13957
211	-1000	100	8000	0.08528153137731659	0.6129645137892297	0.30842380553237647	0.13957
-211	-1000	100	8000	-0.15578200542172843	0.36835416226246404	0.5370071337977765	0.13957
22	-1000	100	8000	0.055102497746814486	0.10625901570088753	0.050739097174770965	-2.63418e-9
22	-1000	100	8000	-0.028426554391452207	0.26588929605966655	-0.018674839874141154	0
-211	-1000	100	8000	-0.4031877439160167	0.7885118293522592	0.1261091930618722	0.13957
-211	-1000	100	8000	0.037345080357875246	0.3483964463228201	0.27731985352061295	0.13957
211	-1000	100	8000	-0.6486871823921592	0.7950099651197605	0.45364592213465244	0.13957
